id,real_monthly_payment,monthly_difference,difference_surplus,class,total_credits,delinquency_accounts,current_accounts,current_accounts_percentage,delinquency_accounts_percentage,worst_delinquency,worst_delinquency_past_due_balance,credit_limit,maximum_number_of_credit_payments
255,6418.0,-353551,-359969.0,1,11,1,10,90.9090909090909,9.090909090909092,1.0,1090.0,71800.0,36.0
256,0.0,-23432,-23432.0,1,4,0,4,100.0,0.0,0.0,0.0,0.0,60.0
257,27401.0,-14022,-41423.0,0,38,11,27,71.05263157894737,28.947368421052634,16.0,44178.0,24000.0,60.0
258,98642.0,-571896,-670538.0,1,24,0,24,100.0,0.0,0.0,0.0,511600.0,240.0
259,8044.0,-90153,-98197.0,0,21,7,14,66.66666666666666,33.33333333333333,13.0,2891.0,10000.0,95.0
260,635.0,816,181.0,1,6,0,6,100.0,0.0,0.0,0.0,60379.0,360.0
261,212935.0,38607,-174328.0,0,17,10,7,41.17647058823529,58.82352941176471,13.0,37663.0,193809.0,360.0
262,17106.0,-344934,-362040.0,0,9,1,8,88.88888888888889,11.11111111111111,13.0,13230.0,136000.0,48.0
263,41988.0,-5797512,-5839500.0,1,72,9,63,87.5,12.5,2.0,5760.0,241952.0,48.0
264,13803.0,-1554582,-1568385.0,1,17,0,17,100.0,0.0,0.0,0.0,460440.0,72.0
265,85822.0,79680,-6142.0,0,15,1,14,93.33333333333333,6.666666666666667,13.0,31157.0,16650.0,18.0
266,1006.0,2655774,2654768.0,1,6,1,5,83.33333333333334,16.666666666666664,1.0,35.0,66100.0,36.0
267,18153.0,-34450,-52603.0,0,5,0,5,100.0,0.0,0.0,0.0,100.0,1.0
268,5811.0,-307832,-313643.0,1,14,1,13,92.85714285714286,7.142857142857142,1.0,700.0,175208.0,48.0
269,1601.0,-4384096,-4385697.0,1,16,0,16,100.0,0.0,0.0,0.0,88000.0,59.5
270,733830.0,-1103817,-1837647.0,0,33,6,27,81.81818181818183,18.181818181818183,13.0,300033.0,40000.0,1000.0
271,19285.5,-66671,-85956.5,0,19,9,10,52.63157894736842,47.368421052631575,18.0,8411.0,20062.0,24.0
272,24987.0,-29582,-54569.0,1,14,0,14,100.0,0.0,0.0,0.0,37000.0,301.0
273,855.0,-17022,-17877.0,1,6,0,6,100.0,0.0,0.0,0.0,20000.0,18.0
274,23166.0,-15635,-38801.0,1,5,0,5,100.0,0.0,0.0,0.0,291999.0,360.0
275,62.0,48,-14.0,1,2,0,2,100.0,0.0,0.0,0.0,5000.0,0.0
276,0.0,-5318,-5318.0,0,2,0,2,100.0,0.0,0.0,0.0,12000.0,0.0
277,0.0,132356,132356.0,1,7,3,4,57.14285714285714,42.857142857142854,13.0,10319.0,7306.0,30.0
278,4639.0,-53319,-57958.0,1,7,1,6,85.71428571428571,14.285714285714285,13.0,2139.0,1600.0,3.0
279,42926.0,-140080,-183006.0,0,34,2,32,94.11764705882352,5.88235294117647,13.0,548.0,13000.0,12.0
280,25372.0,-36506866,-36532238.0,1,22,5,17,77.27272727272727,22.727272727272727,13.0,8983.0,30000.0,288.0
281,2599.0,-8548272,-8550871.0,1,9,0,9,100.0,0.0,0.0,0.0,1397.0,36.0
282,0.0,-13430,-13430.0,1,2,0,2,100.0,0.0,0.0,0.0,10000.0,0.0
283,20806.0,-35448,-56254.0,1,12,2,10,83.33333333333334,16.666666666666664,31.0,10800.0,34000.0,1000.0
284,26666.0,-61392,-88058.0,0,12,1,11,91.66666666666666,8.333333333333332,13.0,7057.0,11900.0,12.0
285,4857.0,-32130,-36987.0,0,9,0,9,100.0,0.0,0.0,0.0,22000.0,90.0
286,0.0,-80226,-80226.0,1,2,0,2,100.0,0.0,0.0,0.0,0.0,1.0
287,56496.0,-7780347,-7836843.0,1,53,32,21,39.62264150943396,60.37735849056604,13.0,45656.0,42933.0,25.0
288,183874.0,4650,-179224.0,0,5,1,4,80.0,20.0,3.0,23522.0,35949.0,0.0
289,21890.0,-529158,-551048.0,1,42,0,42,100.0,0.0,0.0,0.0,212741.0,360.0
290,7781.0,-756700,-764481.0,1,23,4,19,82.6086956521739,17.391304347826086,12.0,11145.0,41000.0,60.0
291,13577.0,-198580,-212157.0,0,4,0,4,100.0,0.0,0.0,0.0,42400.0,120.0
292,422760.1666666667,-248130,-670890.1666666667,0,18,8,10,55.55555555555556,44.44444444444444,39.0,27526.0,150000.0,360.0
293,4528.0,49998,45470.0,1,26,11,15,57.692307692307686,42.30769230769231,15.0,5224.0,110000.0,900.0
294,26387.0,-17676,-44063.0,0,9,2,7,77.77777777777779,22.22222222222222,13.0,11075.0,6005.0,12.0
295,88859.0,-25183964,-25272823.0,1,26,2,24,92.3076923076923,7.6923076923076925,2.0,7566.0,850000.0,1000.0
296,22150.0,240924,218774.0,1,17,3,14,82.35294117647058,17.647058823529413,7.0,1275.0,423093.0,72.0
297,11372.0,-140070,-151442.0,0,30,6,24,80.0,20.0,13.0,5297.0,63500.0,4.0
298,100799.0,-1317485,-1418284.0,1,13,1,12,92.3076923076923,7.6923076923076925,1.0,3598.0,452515.0,72.0
299,874.0,-39210,-40084.0,1,10,1,9,90.0,10.0,1.0,1799.0,14500.0,0.0
300,4234.0,-17367,-21601.0,0,7,2,5,71.42857142857143,28.57142857142857,13.0,2751.0,15238.0,1.0
301,1901.0,-10528,-12429.0,1,4,0,4,100.0,0.0,0.0,0.0,219899.0,360.0
302,5800.0,-52105,-57905.0,0,17,4,13,76.47058823529412,23.52941176470588,6.0,2766.0,10000.0,12.0
303,106558.0,-24282,-130840.0,0,18,6,12,66.66666666666666,33.33333333333333,57.0,39278.0,250999.0,360.0
304,67330.0,-888132,-955462.0,1,21,0,21,100.0,0.0,0.0,0.0,520344.0,90.0
305,213338.0,27624432,27411094.0,1,88,1,87,98.86363636363636,1.1363636363636365,1.0,6159.0,3000000.0,180.0
306,36488.0,49968,13480.0,0,24,12,12,50.0,50.0,47.0,13844.0,123190.0,78.0
307,28417.0,-5995055,-6023472.0,1,55,1,54,98.18181818181819,1.8181818181818181,8.0,790.0,235999.0,360.0
308,83411.0,-115388,-198799.0,0,13,5,8,61.53846153846154,38.46153846153847,84.0,10480.0,35000.0,1000.0
309,42510.0,81875,39365.0,1,25,0,25,100.0,0.0,0.0,0.0,261866.0,360.0
310,5210.0,1840,-3370.0,0,4,1,3,75.0,25.0,2.0,1519.0,100.0,4.0
311,31175.0,-42072,-73247.0,0,8,0,8,100.0,0.0,0.0,0.0,25500.0,36.0
312,7789.0,2763247,2755458.0,1,31,8,23,74.19354838709677,25.806451612903224,2.0,2505.0,177900.0,120.0
313,49002.0,-760921,-809923.0,1,49,0,49,100.0,0.0,0.0,0.0,285340.0,60.0
314,28900.0,-1270098,-1298998.0,0,246,11,235,95.52845528455285,4.471544715447155,10.0,9996.0,80000.0,48.0
315,705.0,-4488,-5193.0,1,8,3,5,62.5,37.5,6.0,18623.0,15000.0,12.0
316,12732.0,-63120,-75852.0,1,6,2,4,66.66666666666666,33.33333333333333,10.0,1990.0,126000.0,900.0
317,55653.0,30254,-25399.0,0,7,2,5,71.42857142857143,28.57142857142857,13.0,44224.0,151100.0,90.0
318,766.0,168036,167270.0,0,4,2,2,50.0,50.0,17.0,35097.0,9000.0,6.0
319,111530.0,107760,-3770.0,0,24,14,10,41.66666666666667,58.333333333333336,84.0,48328.0,13800.0,360.0
320,24523.0,471744,447221.0,1,18,0,18,100.0,0.0,0.0,0.0,1234875.0,360.0
321,6963.0,-310928,-317891.0,1,16,0,16,100.0,0.0,0.0,0.0,41700.0,59.5
322,33825.0,62950,29125.0,0,25,4,21,84.0,16.0,13.0,2471.0,107700.0,18.0
323,27366.0,54250,26884.0,0,5,0,5,100.0,0.0,0.0,0.0,0.0,1.0
324,475.0,-33712,-34187.0,1,1,0,1,100.0,0.0,0.0,0.0,10000.0,0.0
325,110146.0,786904,676758.0,0,38,21,17,44.73684210526316,55.26315789473685,6.0,3523.0,114828.0,60.0
326,8872.0,-1161216,-1170088.0,1,28,0,28,100.0,0.0,0.0,0.0,644074.0,360.0
327,19733.0,-53404,-73137.0,0,13,7,6,46.15384615384615,53.84615384615385,11.0,10638.0,15300.0,32.0
328,0.0,723525,723525.0,1,3,1,2,66.66666666666666,33.33333333333333,6.0,2395.0,1197.0,13.25
329,215.0,3701,3486.0,1,1,0,1,100.0,0.0,0.0,0.0,0.0,1.0
330,62184.0,5340,-56844.0,0,5,0,5,100.0,0.0,0.0,0.0,5000.0,1.0
331,15771.0,115765,99994.0,0,13,3,10,76.92307692307693,23.076923076923077,6.0,6215.0,186148.0,360.0
332,20503.0,49555,29052.0,0,11,2,9,81.81818181818183,18.181818181818183,13.0,5014.0,21534.0,0.0
333,8953.0,-269709,-278662.0,0,11,0,11,100.0,0.0,0.0,0.0,15300.0,72.0
334,3390.0,3519,129.0,0,3,1,2,66.66666666666666,33.33333333333333,6.0,3390.0,13146.0,24.0
335,2392.0,-55506,-57898.0,1,2,0,2,100.0,0.0,0.0,0.0,11000.0,36.0
336,15521.0,-822666,-838187.0,1,13,0,13,100.0,0.0,0.0,0.0,48000.0,36.0
337,2079.0,-12080,-14159.0,1,4,0,4,100.0,0.0,0.0,0.0,7000.0,26.0
338,1805.0,1315864,1314059.0,1,11,1,10,90.9090909090909,9.090909090909092,13.0,1405.0,54000.0,0.0
339,6492.0,-327180,-333672.0,1,19,0,19,100.0,0.0,0.0,0.0,325000.0,inf
340,28532.0,-291172,-319704.0,1,7,0,7,100.0,0.0,0.0,0.0,96127.0,0.0
341,32369.0,59015,26646.0,0,5,2,3,60.0,40.0,3.0,15539.0,16949.0,48.0
342,41134.0,9439561,9398427.0,1,19,0,19,100.0,0.0,0.0,0.0,499805.0,240.0
343,26628.0,3700,-22928.0,0,5,3,2,40.0,60.0,39.0,8816.0,178214.0,360.0
344,125.0,-1399,-1524.0,1,1,0,1,100.0,0.0,0.0,0.0,6000.0,0.0
345,64331.0,1057876,993545.0,1,17,0,17,100.0,0.0,0.0,0.0,100000.0,48.0
346,77459.0,4600,-72859.0,1,20,8,12,60.0,40.0,11.0,4142.0,696308.0,360.0
347,21563.0,-5211,-26774.0,0,9,3,6,66.66666666666666,33.33333333333333,68.0,4552.0,315818.0,360.0
348,5994.0,-6150,-12144.0,1,5,0,5,100.0,0.0,0.0,0.0,44000.0,36.0
349,3819.0,-473310,-477129.0,1,18,8,10,55.55555555555556,44.44444444444444,2.0,1598.0,20000.0,60.0
350,17232.0,-907269,-924501.0,0,19,3,16,84.21052631578947,15.789473684210526,45.0,20239.0,183800.0,1000.0
351,2151.0,4636,2485.0,0,2,0,2,100.0,0.0,0.0,0.0,740.0,1.0
352,20634.0,239800,219166.0,0,8,3,5,62.5,37.5,38.0,11025.0,11025.0,12.0
353,247834.0,95051,-152783.0,0,11,8,3,27.27272727272727,72.72727272727273,84.0,115828.0,14406.0,19.5
354,158682.0,-21777336,-21936018.0,1,56,2,54,96.42857142857143,3.571428571428571,13.0,1473.0,991000.0,72.0
355,96604.0,13627080,13530476.0,1,40,0,40,100.0,0.0,0.0,0.0,364400.0,360.0
356,387513.0,111264,-276249.0,0,61,41,20,32.78688524590164,67.21311475409836,84.0,32109.0,50300.0,19.5
357,31960.0,431703,399743.0,0,9,4,5,55.55555555555556,44.44444444444444,13.0,11232.0,20000.0,18.0
358,12758.0,18975,6217.0,0,5,0,5,100.0,0.0,0.0,0.0,22000.0,0.0
359,196522.0,-153234,-349756.0,0,18,3,15,83.33333333333334,16.666666666666664,13.0,5282.0,37000.0,60.0
360,248.0,8280,8032.0,1,9,0,9,100.0,0.0,0.0,0.0,9800.0,0.0
361,2915.0,-10066,-12981.0,1,14,5,9,64.28571428571429,35.714285714285715,7.0,796.0,14406.0,20.0
362,36832.0,-5904,-42736.0,0,9,2,7,77.77777777777779,22.22222222222222,13.0,8677.0,25900.0,1000.0
363,4646.0,27978,23332.0,0,6,4,2,33.33333333333333,66.66666666666666,4.0,1886.0,15000.0,36.0
364,475.0,-980,-1455.0,1,5,0,5,100.0,0.0,0.0,0.0,17500.0,0.0
365,19957.0,1559246,1539289.0,1,13,0,13,100.0,0.0,0.0,0.0,20000.0,312.0
366,461127.0,-678540,-1139667.0,0,43,7,36,83.72093023255815,16.27906976744186,13.0,85401.0,301805.0,60.0
367,8508.0,-18382,-26890.0,1,13,0,13,100.0,0.0,0.0,0.0,369654.0,72.0
368,45508.0,-343290,-388798.0,0,5,2,3,60.0,40.0,6.0,3414.0,0.0,59.5
369,10788.0,6531400,6520612.0,0,17,5,12,70.58823529411765,29.411764705882355,10.0,4866.0,245606.0,360.0
370,10084.0,169100,159016.0,0,25,5,20,80.0,20.0,18.0,6198.0,5100.0,20.0
371,20242.0,24999,4757.0,0,13,1,12,92.3076923076923,7.6923076923076925,1.0,193.0,15000.0,1.0
372,155705.0,861,-154844.0,0,21,6,15,71.42857142857143,28.57142857142857,84.0,40323.0,40323.0,360.0
373,67256.0,-34256,-101512.0,0,16,4,12,75.0,25.0,13.0,38118.0,143463.0,360.0
374,3770.0,41152,37382.0,0,8,0,8,100.0,0.0,0.0,0.0,15000.0,13.0
375,7304.0,-7710,-15014.0,0,5,3,2,40.0,60.0,13.0,4206.0,1482.0,1.0
376,207103.0,-7354052,-7561155.0,1,29,1,28,96.55172413793103,3.4482758620689653,3.0,107286.0,146300.0,240.0
377,10562.0,337550,326988.0,0,10,2,8,80.0,20.0,4.0,5678.0,205466.0,60.0
378,16497.0,6504,-9993.0,0,2,0,2,100.0,0.0,0.0,0.0,11400.0,18.0
379,9470.0,-136770,-146240.0,0,6,4,2,33.33333333333333,66.66666666666666,84.0,88394.0,259093.0,360.0
380,6451.0,-932121,-938572.0,1,9,0,9,100.0,0.0,0.0,0.0,210000.0,1000.0
381,27160.0,54680,27520.0,0,8,2,6,75.0,25.0,13.0,3323.0,5100.0,12.0
382,8181.0,-300816,-308997.0,1,9,0,9,100.0,0.0,0.0,0.0,50550.0,24.0
383,27310.0,-382140,-409450.0,1,18,0,18,100.0,0.0,0.0,0.0,86197.0,360.0
384,4191.0,18174,13983.0,1,3,0,3,100.0,0.0,0.0,0.0,60750.0,9.5
385,72121.0,-307296,-379417.0,1,66,13,53,80.3030303030303,19.696969696969695,5.0,5850.0,500000.0,150.0
386,1036.0,9712,8676.0,1,4,1,3,75.0,25.0,1.0,1173.0,0.0,25.0
387,59943.0,31470552,31410609.0,0,27,12,15,55.55555555555556,44.44444444444444,13.0,6507.0,235200.0,30.0
388,13107.0,-13118,-26225.0,0,7,0,7,100.0,0.0,0.0,0.0,0.0,1.0
389,3385.0,-88185,-91570.0,1,15,0,15,100.0,0.0,0.0,0.0,18600.0,24.0
390,15814.0,-66495,-82309.0,0,31,5,26,83.87096774193549,16.129032258064516,7.0,608.0,186818.0,240.0
391,18311.0,3311745,3293434.0,1,15,0,15,100.0,0.0,0.0,0.0,350000.0,0.0
392,9361.0,-211650,-221011.0,1,17,0,17,100.0,0.0,0.0,0.0,165500.0,900.0
393,15334.0,47780,32446.0,0,10,1,9,90.0,10.0,13.0,15334.0,5000.0,2.0
394,5648.0,-4652,-10300.0,0,4,3,1,25.0,75.0,13.0,5164.0,5164.0,9.75
395,3428.5,13796,10367.5,0,4,2,2,50.0,50.0,13.0,16193.0,16193.0,1.0
396,38883.0,32383,-6500.0,1,13,0,13,100.0,0.0,0.0,0.0,39000.0,36.5
397,5408.0,-5968,-11376.0,0,4,3,1,25.0,75.0,4.0,1325.0,2500.0,20.0
398,57718.0,-709540,-767258.0,0,13,0,13,100.0,0.0,0.0,0.0,8000.0,16.0
399,80557.0,330460,249903.0,0,26,13,13,50.0,50.0,12.0,3893.0,40100.0,36.0
400,3455.0,-2764380,-2767835.0,1,12,4,8,66.66666666666666,33.33333333333333,27.0,3000.0,138003.0,360.0
401,138836.0,64656,-74180.0,0,4,1,3,75.0,25.0,13.0,116590.0,116590.0,60.0
402,1102.0,5573288,5572186.0,1,14,13,1,7.142857142857142,92.85714285714286,0.0,0.0,259000.0,48.0
403,17537.0,2171008,2153471.0,1,32,9,23,71.875,28.125,13.0,5282.0,42500.0,48.0
404,2686.0,-33030,-35716.0,0,15,0,15,100.0,0.0,0.0,0.0,166764.0,360.0
405,20018.0,-674312,-694330.0,1,31,4,27,87.09677419354838,12.903225806451612,1.0,1907.0,153317.0,360.0
406,13143.0,-3589964,-3603107.0,1,28,1,27,96.42857142857143,3.571428571428571,13.0,1890.0,225000.0,13.0
407,1371.0,587480,586109.0,0,8,1,7,87.5,12.5,13.0,4169.0,19719.0,24.0
408,125837.0,-107550,-233387.0,0,15,4,11,73.33333333333333,26.666666666666668,13.0,65157.0,65157.0,360.0
409,7059.0,-478660,-485719.0,1,13,0,13,100.0,0.0,0.0,0.0,190397.0,360.0
410,17709.0,47540,29831.0,0,4,1,3,75.0,25.0,12.0,3370.0,3000.0,10.25
411,31021.416666666668,-15657940,-15688961.416666666,1,23,0,23,100.0,0.0,0.0,0.0,118984.0,360.0
412,10129.0,13792,3663.0,0,4,0,4,100.0,0.0,0.0,0.0,2049.0,1.0
413,26198.0,-3204,-29402.0,1,12,5,7,58.333333333333336,41.66666666666667,2.0,3740.0,349161.0,72.0
414,6220.0,-39006,-45226.0,1,11,1,10,90.9090909090909,9.090909090909092,3.0,84.0,211577.0,60.0
415,0.0,-1025552,-1025552.0,1,8,1,7,87.5,12.5,5.0,1319.0,335018.0,13.25
416,68995.0,25500,-43495.0,0,4,3,1,25.0,75.0,13.0,92881.0,225519.0,360.0
417,44496.0,-245744,-290240.0,0,16,4,12,75.0,25.0,13.0,8410.0,24000.0,12.0
418,9390.0,-107237,-116627.0,1,13,2,11,84.61538461538461,15.384615384615385,13.0,320.0,34200.0,1.0
419,1.0,413943,413942.0,1,3,0,3,100.0,0.0,0.0,0.0,16569.0,19.0
420,14613.0,88662,74049.0,1,7,0,7,100.0,0.0,0.0,0.0,50000.0,36.0
421,17965.0,-45564,-63529.0,0,6,3,3,50.0,50.0,15.0,8742.0,8742.0,24.0
422,116351.0,-20386512,-20502863.0,0,108,6,102,94.44444444444444,5.555555555555555,8.0,67705.0,16985.0,60.0
423,239.0,-111621,-111860.0,0,3,0,3,100.0,0.0,0.0,0.0,400.0,1.0
424,91494.0,1474095,1382601.0,0,15,11,4,26.666666666666668,73.33333333333333,37.0,85261.0,224899.0,360.0
425,1072.0,-141516,-142588.0,1,12,0,12,100.0,0.0,0.0,0.0,14500.0,18.0
426,23050.0,-47742,-70792.0,0,2,2,0,0.0,100.0,13.0,15284.0,15284.0,0.0
427,23658.0,-300640,-324298.0,0,8,0,8,100.0,0.0,0.0,0.0,5174.0,2.0
428,2189.0,-208965,-211154.0,1,5,0,5,100.0,0.0,0.0,0.0,4464.0,12.0
429,10330.0,-56111,-66441.0,0,11,0,11,100.0,0.0,0.0,0.0,263609.0,360.0
430,3094.0,-199895,-202989.0,1,5,0,5,100.0,0.0,0.0,0.0,87248.0,0.0
431,48719.0,-25272,-73991.0,0,13,6,7,53.84615384615385,46.15384615384615,1.0,1390.0,20000.0,2.0
432,40751.0,207922,167171.0,0,11,0,11,100.0,0.0,0.0,0.0,120066.0,3.0
433,4653.0,85884,81231.0,1,6,0,6,100.0,0.0,0.0,0.0,25500.0,59.5
434,272.0,1218,946.0,0,3,1,2,66.66666666666666,33.33333333333333,15.0,957.0,22480.0,7.75
435,1239.0,520404,519165.0,1,17,7,10,58.82352941176471,41.17647058823529,2.0,504.0,14000.0,32.0
436,3097.0,-49144,-52241.0,0,2,0,2,100.0,0.0,0.0,0.0,20000.0,0.0
437,429925.0,621075,191150.0,0,25,9,16,64.0,36.0,17.0,172926.0,67688.0,36.0
438,242036.0,44081,-197955.0,0,17,6,11,64.70588235294117,35.294117647058826,13.0,3329.0,45000.0,36.0
439,5252.0,82629,77377.0,0,9,2,7,77.77777777777779,22.22222222222222,1.0,1250.0,36500.0,36.0
440,36956.0,-53676,-90632.0,1,28,2,26,92.85714285714286,7.142857142857142,5.0,1796.0,280912.0,80.0
441,3413.0,-2150,-5563.0,1,1,0,1,100.0,0.0,0.0,0.0,172067.0,60.0
442,51001.0,6765906,6714905.0,1,21,1,20,95.23809523809523,4.761904761904762,13.0,31624.0,142140.0,360.0
443,6271.0,-356368,-362639.0,1,8,0,8,100.0,0.0,0.0,0.0,143187.0,36.0
444,5556.0,282795,277239.0,1,5,1,4,80.0,20.0,37.0,15145.0,45000.0,12.0
445,54015.0,-49730,-103745.0,0,10,3,7,70.0,30.0,40.0,9541.0,10000.0,10.25
446,8097.0,-97242,-105339.0,0,6,2,4,66.66666666666666,33.33333333333333,13.0,8428.0,64000.0,360.0
447,61378.0,-228085,-289463.0,0,5,0,5,100.0,0.0,0.0,0.0,40000.0,0.0
448,50860.0,-90091,-140951.0,1,23,4,19,82.6086956521739,17.391304347826086,13.0,10656.0,390094.0,361.0
449,14359.0,23814,9455.0,1,27,7,20,74.07407407407408,25.925925925925924,13.0,5192.0,31500.0,24.0
450,41486.0,33856,-7630.0,0,16,3,13,81.25,18.75,40.0,1401.0,51000.0,120.0
451,22302.0,-178600,-200902.0,1,40,1,39,97.5,2.5,2.0,420.0,287592.0,240.0
452,1656.0,-1068960,-1070616.0,1,10,3,7,70.0,30.0,1.0,221.0,3500.0,25.5
453,7821.0,-8820,-16641.0,0,7,1,6,85.71428571428571,14.285714285714285,13.0,3881.0,7610.0,1.0
454,141346.0,-144584,-285930.0,0,22,6,16,72.72727272727273,27.27272727272727,84.0,27458.0,20000.0,19.5
455,26621.0,511812,485191.0,0,7,4,3,42.857142857142854,57.14285714285714,13.0,3070.0,336610.0,72.0
456,3668.0,-1416,-5084.0,1,6,1,5,83.33333333333334,16.666666666666664,1.0,1343.0,33100.0,120.0
457,23266.0,13081446,13058180.0,1,9,0,9,100.0,0.0,0.0,0.0,250000.0,900.0
458,7917.0,62970,55053.0,1,15,4,11,73.33333333333333,26.666666666666668,3.0,397.0,219303.0,60.0
459,15568.0,-52470,-68038.0,0,3,1,2,66.66666666666666,33.33333333333333,64.0,13710.0,20000.0,0.0
460,47146.0,14004,-33142.0,0,4,4,0,0.0,100.0,84.0,10558.0,7203.0,21.25
461,2961.0,35888,32927.0,1,16,2,14,87.5,12.5,2.0,1790.0,61500.0,24.0
462,3254.6666666666665,-746,-4000.6666666666665,1,2,0,2,100.0,0.0,0.0,0.0,5580.0,36.0
463,12619.0,81367,68748.0,1,11,0,11,100.0,0.0,0.0,0.0,44099.0,18.0
464,10026.0,34915,24889.0,0,5,3,2,40.0,60.0,84.0,1432.0,0.0,19.5
465,3081.0,107922,104841.0,1,6,0,6,100.0,0.0,0.0,0.0,49000.0,36.0
466,18799.0,-331956,-350755.0,1,18,0,18,100.0,0.0,0.0,0.0,255800.0,48.0
467,6290.0,-18204,-24494.0,1,3,0,3,100.0,0.0,0.0,0.0,75000.0,0.0
468,8261.0,569970,561709.0,1,10,0,10,100.0,0.0,0.0,0.0,115500.0,240.0
469,20353.0,4610960,4590607.0,1,20,0,20,100.0,0.0,0.0,0.0,261400.0,120.0
470,30602.0,-14616,-45218.0,0,7,2,5,71.42857142857143,28.57142857142857,6.0,3136.0,214687.0,360.0
471,7098.0,-106701,-113799.0,1,7,1,6,85.71428571428571,14.285714285714285,5.0,1475.0,24640.0,1.0
472,62169.0,49244,-12925.0,0,4,0,4,100.0,0.0,0.0,0.0,27500.0,36.0
473,1818217.0,224910,-1593307.0,0,5,2,3,60.0,40.0,14.0,11038.0,11038.0,59.5
474,46781.0,-5306,-52087.0,1,14,2,12,85.71428571428571,14.285714285714285,6.0,16776.0,127677.0,48.0
475,65501.0,-254280,-319781.0,1,52,15,37,71.15384615384616,28.846153846153843,2.0,8908.0,73452.0,36.0
476,1087.0,-354,-1441.0,1,6,0,6,100.0,0.0,0.0,0.0,20000.0,1.0
477,7862.0,735840,727978.0,1,14,3,11,78.57142857142857,21.428571428571427,13.0,5633.0,20000.0,36.0
478,149251.0,372034,222783.0,0,13,2,11,84.61538461538461,15.384615384615385,13.0,39794.0,44091.0,36.0
479,31895.0,-347074,-378969.0,0,13,8,5,38.46153846153847,61.53846153846154,13.0,15941.0,14406.0,18.0
480,13454.0,-476748,-490202.0,1,19,0,19,100.0,0.0,0.0,0.0,401859.0,72.0
481,1253583.0,520245,-733338.0,0,33,11,22,66.66666666666666,33.33333333333333,15.0,250710.0,216880.0,360.0
482,4955.0,-1115010,-1119965.0,1,13,0,13,100.0,0.0,0.0,0.0,15000.0,12.5
483,0.0,2077902,2077902.0,1,3,0,3,100.0,0.0,0.0,0.0,7000.0,1.0
484,10612.0,8043,-2569.0,0,21,4,17,80.95238095238095,19.047619047619047,13.0,2413.0,26851.0,24.0
485,14189.0,886074,871885.0,1,6,0,6,100.0,0.0,0.0,0.0,67000.0,0.0
486,2140.0,-126,-2266.0,0,3,2,1,33.33333333333333,66.66666666666666,13.0,14867.0,2000.0,3.0
487,6774.0,-3096470,-3103244.0,1,13,0,13,100.0,0.0,0.0,0.0,237553.0,36.0
488,111826.0,4944,-106882.0,0,12,12,0,0.0,100.0,13.0,48920.0,8000.0,47.5
489,20825.0,-1568040,-1588865.0,1,24,0,24,100.0,0.0,0.0,0.0,411600.0,120.0
490,85177.0,-5511912,-5597089.0,1,84,6,78,92.85714285714286,7.142857142857142,13.0,11747.0,480000.0,90.0
491,13258.0,-7842,-21100.0,0,3,0,3,100.0,0.0,0.0,0.0,11478.0,12.0
492,1159121.0,-3893880,-5053001.0,0,148,20,128,86.48648648648648,13.513513513513514,13.0,151498.0,237652.0,36.0
493,11554.0,-7387786,-7399340.0,1,14,0,14,100.0,0.0,0.0,0.0,2476005.0,225.0
494,45149.0,-5182716,-5227865.0,1,142,5,137,96.47887323943662,3.5211267605633805,3.0,8036.0,332951.0,360.0
495,4211.0,22620,18409.0,0,15,2,13,86.66666666666667,13.333333333333334,3.0,1371.0,26000.0,18.0
496,156686.0,1594616,1437930.0,0,47,5,42,89.36170212765957,10.638297872340425,4.0,3560.0,147228.0,360.0
497,71856.0,540672,468816.0,0,6,1,5,83.33333333333334,16.666666666666664,6.0,4822.0,1000.0,24.0
498,996389.0,2468153,1471764.0,0,23,4,19,82.6086956521739,17.391304347826086,13.0,3234351.0,293100.0,120.0
499,2143.0,222,-1921.0,0,3,0,3,100.0,0.0,0.0,0.0,6005.0,5.0
500,36536.0,-64843,-101379.0,0,61,7,54,88.52459016393442,11.475409836065573,20.0,14464.0,20000.0,30.0
501,52129.916666666664,33420,-18709.916666666664,0,6,5,1,16.666666666666664,83.33333333333334,80.0,23052.0,23052.0,1.0
502,9922.0,-37730,-47652.0,1,7,0,7,100.0,0.0,0.0,0.0,16700.0,7.75
503,5036.0,-93184,-98220.0,1,4,0,4,100.0,0.0,0.0,0.0,752.0,72.0
504,17786.0,273132,255346.0,1,12,2,10,83.33333333333334,16.666666666666664,13.0,9237.0,53500.0,59.5
505,23452.0,-21964,-45416.0,0,17,13,4,23.52941176470588,76.47058823529412,20.0,6670.0,239154.0,360.0
506,54210.0,34500,-19710.0,0,15,3,12,80.0,20.0,13.0,21177.0,18900.0,18.0
507,6848.0,-54608,-61456.0,1,8,1,7,87.5,12.5,1.0,3259.0,20000.0,36.0
508,3925.0,-83735,-87660.0,0,5,1,4,80.0,20.0,13.0,574.0,10000.0,4.0
509,12443.0,26704,14261.0,1,16,1,15,93.75,6.25,1.0,310.0,183996.0,36.0
510,8049.0,-204094,-212143.0,1,11,0,11,100.0,0.0,0.0,0.0,54000.0,144.0
511,8706.0,8940,234.0,0,3,2,1,33.33333333333333,66.66666666666666,1.0,1964.0,9000.0,0.5
512,15675.0,10490,-5185.0,1,5,0,5,100.0,0.0,0.0,0.0,6000.0,6.0
513,12894.0,4438,-8456.0,0,7,4,3,42.857142857142854,57.14285714285714,1.0,2570.0,20000.0,1.0
